Date,Time,Ticker,Name,Calendar,Actual,Consensus,RevActual,RevConsensus,Sector,Industry,UTC,releasetime
2017-10-26,08:10:00,SPGI,"S&P Global, Inc.",17Q3,1.71,1.535,1513.0,1453.0,Financials,Financial Exchanges & Data,2017-10-26 12:10:00+00:00,Before Open
2017-10-26,08:29:00,WM,Waste Management Inc.,17Q3,0.9,0.879,3716.0,3711.5,Industrials,Environmental & Facilities Services,2017-10-26 12:29:00+00:00,Before Open
2017-10-26,08:30:00,CHTR,Charter Communications,17Q3,0.19,0.964,10458.0,10487.944,Communication Services,Cable & Satellite,2017-10-26 12:30:00+00:00,Before Open
2017-10-26,08:30:00,TROW,T. Rowe Price Group,17Q3,1.48,1.423,1221.7,1219.75,Financials,Asset Management & Custody Banks,2017-10-26 12:30:00+00:00,Before Open
2017-10-26,08:37:00,NEE,NextEra Energy,17Q3,1.85,1.768,4808.0,4889.667,Utilities,Multi-Utilities,2017-10-26 12:37:00+00:00,Before Open
2017-10-26,08:45:00,UPS,United Parcel Service,17Q3,1.45,1.446,15978.0,15615.438,Industrials,Air Freight & Logistics,2017-10-26 12:45:00+00:00,Before Open
2017-10-26,09:00:00,AAL,American Airlines Group,17Q3,1.42,1.397,10878.0,10876.833,Industrials,Airlines,2017-10-26 13:00:00+00:00,Before Open
2017-10-26,09:00:00,UNP,Union Pacific Corp,17Q3,1.5,1.493,5408.0,5332.889,Industrials,Railroads,2017-10-26 13:00:00+00:00,Before Open
2017-10-26,09:30:00,BEN,Franklin Resources,17Q3,0.76,0.719,1616.9,1636.4,Financials,Asset Management & Custody Banks,2017-10-26 13:30:00+00:00,Before Open
2017-10-26,17:00:00,SYK,Stryker Corp.,17Q3,1.52,1.494,3006.0,2965.0,Health Care,Health Care Equipment,2017-10-26 21:00:00+00:00,After Close
2017-10-26,17:00:00,ALGN,Align Technology,17Q3,1.01,0.815,385.27,359.8,Health Care,Health Care Supplies,2017-10-26 21:00:00+00:00,After Close
2017-10-26,17:00:00,INTC,Intel Corp.,17Q3,1.01,0.803,16149.0,15725.125,Information Technology,Semiconductors,2017-10-26 21:00:00+00:00,After Close
2017-10-26,17:01:00,GILD,Gilead Sciences,17Q3,2.07,2.132,6512.0,6399.158,Health Care,Biotechnology,2017-10-26 21:01:00+00:00,After Close
2017-10-26,17:01:00,AMZN,Amazon.com Inc.,17Q3,0.52,0.037,43744.0,42193.8,Consumer Discretionary,Internet & Direct Marketing Retail,2017-10-26 21:01:00+00:00,After Close
2017-10-26,17:01:00,CERN,Cerner,17Q3,0.53,0.622,1276.01,1294.882,Health Care,Health Care Technology,2017-10-26 21:01:00+00:00,After Close
2017-10-26,17:02:00,SGEN,"Seattle Genetics, Inc.",17Q3,0.34,-0.415,135.29,112.846,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2017-10-26 21:02:00+00:00,After Close
2017-10-26,17:05:00,EXPE,Expedia Group,17Q3,2.51,2.619,2965.85,2982.44,Consumer Discretionary,Internet & Direct Marketing Retail,2017-10-26 21:05:00+00:00,After Close
2017-10-26,17:05:00,GOOGL,Alphabet Inc Class A,17Q3,9.57,8.344,22270.0,21953.867,Communication Services,Interactive Media & Services,2017-10-26 21:05:00+00:00,After Close
2017-10-26,17:05:00,MHK,Mohawk Industries,17Q3,3.75,3.736,2448.51,2455.813,Consumer Discretionary,Home Furnishings,2017-10-26 21:05:00+00:00,After Close
2017-10-26,17:05:00,BMRN,BioMarin Pharmaceutical Inc.,17Q3,-0.07,-0.153,334.15,337.429,Health Care,Major Pharmaceuticals,2017-10-26 21:05:00+00:00,After Close
2017-10-26,17:05:00,CDNS,Cadence Design Systems,17Q3,0.35,0.341,485.4,481.0,Information Technology,Application Software,2017-10-26 21:05:00+00:00,After Close
2017-10-26,17:05:00,CINF,Cincinnati Financial,17Q3,0.58,0.523,1405.0,1420.333,Financials,Property & Casualty Insurance,2017-10-26 21:05:00+00:00,After Close
2017-10-26,17:05:00,MSFT,Microsoft Corp.,17Q3,0.84,0.718,24538.0,23545.591,Information Technology,Systems Software,2017-10-26 21:05:00+00:00,After Close
2017-10-26,17:05:00,VRSN,Verisign Inc.,17Q3,1.0,0.973,292.43,291.667,Information Technology,Internet Services & Infrastructure,2017-10-26 21:05:00+00:00,After Close
2017-10-26,17:05:00,RMD,ResMed,17Q3,0.66,0.65,523.66,506.714,Health Care,Health Care Equipment,2017-10-26 21:05:00+00:00,After Close
2017-10-26,17:06:00,WYNN,Wynn Resorts Ltd,17Q3,1.52,1.451,1612.33,1554.182,Consumer Discretionary,Casinos & Gaming,2017-10-26 21:06:00+00:00,After Close
2017-10-26,17:07:00,LEG,Leggett & Platt,17Q3,0.61,0.603,1009.7,1010.5,Consumer Discretionary,Home Furnishings,2017-10-26 21:07:00+00:00,After Close
2017-10-26,17:10:00,WDC,Western Digital,17Q3,2.34,3.308,5181.0,5134.571,Information Technology,"Technology Hardware, Storage & Peripherals",2017-10-26 21:10:00+00:00,After Close
2017-10-26,17:15:00,AJG,Arthur J. Gallagher & Co.,17Q3,0.81,0.793,1584.5,1580.4,Financials,Insurance Brokers,2017-10-26 21:15:00+00:00,After Close
2017-10-26,17:15:00,KLAC,KLA Corporation,17Q3,1.8,1.648,969.58,947.455,Information Technology,Semiconductor Equipment,2017-10-26 21:15:00+00:00,After Close
2017-10-26,17:15:00,FTNT,Fortinet,17Q3,0.15,0.232,374.22,370.792,Information Technology,Systems Software,2017-10-26 21:15:00+00:00,After Close
2017-10-26,17:15:00,PFG,Principal Financial Group,17Q3,1.28,1.297,3978.2,3298.667,Financials,Life & Health Insurance,2017-10-26 21:15:00+00:00,After Close
2017-10-26,17:17:00,FTV,Fortive Corp,17Q3,0.77,0.73,1685.3,1657.692,Industrials,Industrial Machinery,2017-10-26 21:17:00+00:00,After Close
2017-10-26,17:19:00,SIVB,SVB Financial,17Q3,2.76,2.273,533.38,491.889,Financials,Regional Banks,2017-10-26 21:19:00+00:00,After Close
2017-10-26,17:20:00,FE,FirstEnergy Corp,17Q3,0.9,0.862,3714.0,3851.2,Utilities,Electric Utilities,2017-10-26 21:20:00+00:00,After Close
2017-10-26,17:39:00,AIV,Apartment Investment & Management,17Q3,0.65,0.634,254.64,247.4,Real Estate,Residential REITs,2017-10-26 21:39:00+00:00,After Close
2017-10-26,17:40:00,EMN,Eastman Chemical,17Q3,2.19,2.033,2465.0,2354.091,Materials,Diversified Chemicals,2017-10-26 21:40:00+00:00,After Close
2017-10-26,19:00:00,NOV,National Oilwell Varco Inc.,17Q3,-0.07,-0.082,1835.0,1862.04,Energy,Oil & Gas Equipment & Services,2017-10-26 23:00:00+00:00,After Close
2017-10-27,04:05:00,WY,Weyerhaeuser,17Q3,0.34,0.319,1872.0,1855.167,Real Estate,Specialized REITs,2017-10-27 08:05:00+00:00,Before Open
2017-10-27,07:30:00,COG,Cabot Oil & Gas,17Q3,0.07,0.08,390.16,406.737,Energy,Oil & Gas Exploration & Production,2017-10-27 11:30:00+00:00,Before Open
2017-10-27,07:45:00,MRK,Merck & Co.,17Q3,1.11,1.039,10325.0,10541.846,Health Care,Pharmaceuticals,2017-10-27 11:45:00+00:00,Before Open
2017-10-27,07:45:00,LYB,LyondellBasell,17Q3,2.42,2.492,8516.0,8135.929,Materials,Specialty Chemicals,2017-10-27 11:45:00+00:00,Before Open
2017-10-27,07:55:00,CL,Colgate-Palmolive,17Q3,0.73,0.733,3974.0,3941.308,Consumer Staples,Household Products,2017-10-27 11:55:00+00:00,Before Open
2017-10-27,07:56:00,VTR,Ventas Inc,17Q3,1.04,1.043,899.93,896.667,Real Estate,Health Care REITs,2017-10-27 11:56:00+00:00,Before Open
2017-10-27,08:00:00,PSX,Phillips 66,17Q3,1.66,1.569,26206.0,27868.0,Energy,Oil & Gas Refining & Marketing,2017-10-27 12:00:00+00:00,Before Open
2017-10-27,08:40:00,ABBV,AbbVie Inc.,17Q3,1.41,1.385,6995.0,7001.0,Health Care,Pharmaceuticals,2017-10-27 12:40:00+00:00,Before Open
2017-10-27,09:00:00,XOM,Exxon Mobil Corp.,17Q3,0.93,0.87,66165.0,63078.625,Energy,Integrated Oil & Gas,2017-10-27 13:00:00+00:00,Before Open
2017-10-27,09:30:00,CVX,Chevron Corp.,17Q3,0.79,0.999,36205.0,34396.167,Energy,Integrated Oil & Gas,2017-10-27 13:30:00+00:00,Before Open
2017-10-27,09:30:00,SPG,Simon Property Group Inc,17Q3,2.89,2.873,1403.64,1393.0,Real Estate,Retail REITs,2017-10-27 13:30:00+00:00,Before Open
2017-10-30,06:00:00,L,Loews Corp.,17Q3,0.37,0.547,3521.0,,Financials,Multi-line Insurance,2017-10-30 10:00:00+00:00,Before Open
2017-10-30,06:55:00,ROP,Roper Technologies,17Q3,2.36,2.295,1171.0,1164.3,Industrials,Industrial Conglomerates,2017-10-30 10:55:00+00:00,Before Open
2017-10-30,07:00:00,SRE,Sempra Energy,17Q3,1.04,1.053,2679.0,2638.0,Utilities,Multi-Utilities,2017-10-30 11:00:00+00:00,Before Open
2017-10-30,07:30:00,D,Dominion Energy,17Q3,1.04,1.018,3179.0,3312.167,Utilities,Electric Utilities,2017-10-30 11:30:00+00:00,Before Open
2017-10-30,16:00:00,MDLZ,Mondelez International,17Q3,0.57,0.544,6530.0,6448.438,Consumer Staples,Packaged Foods & Meats,2017-10-30 20:00:00+00:00,After Close
2017-10-30,16:01:00,SBAC,SBA Communications,17Q3,1.74,1.55,433.95,431.267,Real Estate,Specialized REITs,2017-10-30 20:01:00+00:00,After Close
2017-10-30,16:05:00,EIX,Edison Int'l,17Q3,1.44,1.329,3672.0,3448.0,Utilities,Electric Utilities,2017-10-30 20:05:00+00:00,After Close
2017-10-30,16:10:00,ARE,Alexandria Real Estate Equities,17Q3,1.51,1.51,285.37,285.25,Real Estate,Office REITs,2017-10-30 20:10:00+00:00,After Close
2017-10-30,16:15:00,AVB,"AvalonBay Communities, Inc.",17Q3,2.19,2.167,550.5,540.25,Real Estate,Residential REITs,2017-10-30 20:15:00+00:00,After Close
2017-10-30,16:16:00,UDR,"UDR, Inc.",17Q3,0.47,0.47,248.26,247.0,Real Estate,Residential REITs,2017-10-30 20:16:00+00:00,After Close
2017-10-30,16:30:00,NBL,Noble Energy Inc,17Q3,-0.02,-0.127,986.0,944.333,Energy,Oil & Gas Exploration & Production,2017-10-30 20:30:00+00:00,After Close
2017-10-30,17:34:00,VNO,Vornado Realty Trust,17Q3,0.52,0.513,528.76,532.6,Real Estate,Office REITs,2017-10-30 21:34:00+00:00,After Close
2017-10-31,06:30:00,LHX,L3Harris Technologies,17Q3,1.38,1.346,1413.0,1432.625,Industrials,Aerospace & Defense,2017-10-31 10:30:00+00:00,Before Open
2017-10-31,06:30:00,ETN,Eaton Corporation,17Q3,1.27,1.251,5211.0,5123.4,Industrials,Electrical Components & Equipment,2017-10-31 10:30:00+00:00,Before Open
2017-10-31,06:45:00,PFE,Pfizer Inc.,17Q3,0.67,0.645,13168.0,13174.857,Health Care,Pharmaceuticals,2017-10-31 10:45:00+00:00,Before Open
2017-10-31,06:55:00,UAA,Under Armour Class A,17Q3,0.22,0.186,1405.62,1482.467,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2017-10-31 10:55:00+00:00,Before Open
2017-10-31,06:55:00,XYL,Xylem Inc.,17Q3,0.65,0.631,1195.0,1178.571,Industrials,Industrial Machinery,2017-10-31 10:55:00+00:00,Before Open
2017-10-31,06:55:00,MOS,The Mosaic Company,17Q3,0.43,0.18,1984.8,1923.778,Materials,Fertilizers & Agricultural Chemicals,2017-10-31 10:55:00+00:00,Before Open
2017-10-31,07:00:00,FIS,Fidelity National Information Services,17Q3,1.18,1.068,2200.0,2227.0,Information Technology,Data Processing & Outsourced Services,2017-10-31 11:00:00+00:00,Before Open
2017-10-31,07:00:00,AMT,American Tower Corp.,17Q3,1.54,1.64,1680.77,1679.0,Real Estate,Specialized REITs,2017-10-31 11:00:00+00:00,Before Open
2017-10-31,07:00:00,ADM,Archer-Daniels-Midland Co,17Q3,0.45,0.555,14827.0,16075.091,Consumer Staples,Agricultural Products,2017-10-31 11:00:00+00:00,Before Open
2017-10-31,07:00:00,INCY,Incyte,17Q3,0.31,0.257,381.53,360.063,Health Care,Biotechnology,2017-10-31 11:00:00+00:00,Before Open
2017-10-31,07:00:00,IDXX,IDEXX Laboratories,17Q3,0.79,0.744,491.98,493.111,Health Care,Health Care Equipment,2017-10-31 11:00:00+00:00,Before Open
2017-10-31,07:00:00,SHOP CN,,17Q3,0.05,-0.019,171.46,166.455,,,2017-10-31 11:00:00+00:00,Before Open
2017-10-31,07:30:00,PEG,Public Serv. Enterprise Inc.,17Q3,0.82,0.836,2263.0,2601.5,Utilities,Electric Utilities,2017-10-31 11:30:00+00:00,Before Open
2017-10-31,07:30:00,CMI,Cummins Inc.,17Q3,2.71,2.456,5285.0,4784.941,Industrials,Industrial Machinery,2017-10-31 11:30:00+00:00,Before Open
2017-10-31,08:00:00,IPGP,IPG Photonics Corp.,17Q3,2.11,1.833,392.62,367.1,Information Technology,Electronic Manufacturing Services,2017-10-31 12:00:00+00:00,Before Open
2017-10-31,08:03:00,MA,Mastercard Inc.,17Q3,1.34,1.232,3398.0,3282.897,Information Technology,Data Processing & Outsourced Services,2017-10-31 12:03:00+00:00,Before Open
2017-10-31,08:06:00,K,Kellogg Co.,17Q3,1.05,0.941,3273.0,3207.067,Consumer Staples,Packaged Foods & Meats,2017-10-31 12:06:00+00:00,Before Open
2017-10-31,08:30:00,HCA,HCA Healthcare,17Q3,1.21,1.21,10696.0,10696.0,Health Care,Health Care Facilities,2017-10-31 12:30:00+00:00,Before Open
2017-10-31,08:34:00,ECL,Ecolab Inc.,17Q3,1.37,1.355,3563.3,3545.5,Materials,Specialty Chemicals,2017-10-31 12:34:00+00:00,Before Open
2017-10-31,16:01:00,EA,Electronic Arts,17Q3,-0.07,0.542,1179.0,1183.5,Communication Services,Interactive Home Entertainment,2017-10-31 20:01:00+00:00,After Close
2017-10-31,16:01:00,FISV,Fiserv Inc,17Q3,0.64,0.655,1400.0,1443.188,Information Technology,Data Processing & Outsourced Services,2017-10-31 20:01:00+00:00,After Close
2017-10-31,16:01:00,DVN,Devon Energy,17Q3,0.46,0.387,3324.0,3154.286,Energy,Oil & Gas Exploration & Production,2017-10-31 20:01:00+00:00,After Close
2017-10-31,16:05:00,CXO,Concho Resources,17Q3,0.45,0.27,657.0,634.583,Energy,Oil & Gas Exploration & Production,2017-10-31 20:05:00+00:00,After Close
2017-10-31,16:05:00,PAYC,Paycom,17Q3,0.24,0.187,101.29,100.664,Information Technology,Application Software,2017-10-31 20:05:00+00:00,After Close
2017-10-31,16:10:00,VRSK,Verisk Analytics,17Q3,0.84,0.784,549.1,527.647,Industrials,Research & Consulting Services,2017-10-31 20:10:00+00:00,After Close
2017-10-31,16:15:00,CHRW,C. H. Robinson Worldwide,17Q3,0.85,0.818,3784.45,3649.067,Industrials,Air Freight & Logistics,2017-10-31 20:15:00+00:00,After Close
2017-10-31,16:15:00,OKE,ONEOK,17Q3,0.47,0.478,2906.37,2673.4,Energy,Oil & Gas Storage & Transportation,2017-10-31 20:15:00+00:00,After Close
2017-11-01,06:00:00,CTSH,Cognizant Technology Solutions,17Q3,0.98,0.955,3766.0,3768.25,Information Technology,IT Consulting & Other Services,2017-11-01 10:00:00+00:00,Before Open
2017-11-01,06:30:00,CLX,The Clorox Company,17Q3,1.46,1.418,1500.0,1483.3,Consumer Staples,Household Products,2017-11-01 10:30:00+00:00,Before Open
2017-11-01,06:30:00,HFC,HollyFrontier Corp,17Q3,1.15,0.895,3719.25,3236.25,Energy,Oil & Gas Refining & Marketing,2017-11-01 10:30:00+00:00,Before Open
2017-11-01,06:30:00,NI,NiSource Inc.,17Q3,0.07,0.069,917.0,898.5,Utilities,Multi-Utilities,2017-11-01 10:30:00+00:00,Before Open
2017-11-01,06:32:00,STE,STERIS plc,17Q3,0.94,0.944,634.16,629.857,Health Care,Health Care Equipment,2017-11-01 10:32:00+00:00,Before Open
2017-11-01,06:45:00,SO,Southern Co.,17Q3,1.12,1.075,6201.0,6340.0,Utilities,Electric Utilities,2017-11-01 10:45:00+00:00,Before Open
2017-11-01,06:45:00,EL,Estee Lauder Cos.,17Q3,1.21,0.971,3274.0,3159.0,Consumer Staples,Personal Products,2017-11-01 10:45:00+00:00,Before Open
2017-11-01,07:00:00,ZBH,Zimmer Biomet Holdings,17Q3,1.72,1.74,1818.1,1829.227,Health Care,Health Care Equipment,2017-11-01 11:00:00+00:00,Before Open
2017-11-01,07:00:00,CDW,CDW,17Q3,1.08,1.071,4033.9,3990.25,Information Technology,Technology Distributors,2017-11-01 11:00:00+00:00,Before Open
2017-11-01,07:00:00,AGN,"Allergan, plc",17Q3,4.15,4.046,4034.3,4036.25,Health Care,Pharmaceuticals,2017-11-01 11:00:00+00:00,Before Open
2017-11-01,07:02:00,TAP,Molson Coors Brewing Company,17Q3,1.34,1.328,2883.2,2970.143,Consumer Staples,Brewers,2017-11-01 11:02:00+00:00,Before Open
2017-11-01,07:15:00,PPL,PPL Corp.,17Q3,0.56,0.535,1845.0,2030.333,Utilities,Electric Utilities,2017-11-01 11:15:00+00:00,Before Open
2017-11-01,16:00:00,QRVO,Qorvo,17Q3,1.52,1.434,821.58,810.571,Information Technology,Semiconductors,2017-11-01 20:00:00+00:00,After Close
2017-11-01,16:01:00,EXR,Extra Space Storage,17Q3,1.13,1.099,284.16,277.5,Real Estate,Specialized REITs,2017-11-01 20:01:00+00:00,After Close
2017-11-01,16:03:00,PXD,Pioneer Natural Resources,17Q3,0.48,0.304,883.0,864.214,Energy,Oil & Gas Exploration & Production,2017-11-01 20:03:00+00:00,After Close
2017-11-01,16:03:00,QCOM,QUALCOMM Inc.,17Q3,0.92,0.823,5957.0,5810.368,Information Technology,Semiconductors,2017-11-01 20:03:00+00:00,After Close
2017-11-01,16:05:00,FB,"Facebook, Inc.",17Q3,1.59,1.28,10328.0,9842.432,Communication Services,Interactive Media & Services,2017-11-01 20:05:00+00:00,After Close
2017-11-01,16:05:00,KHC,Kraft Heinz Co,17Q3,0.83,0.822,6314.0,6327.533,Consumer Staples,Packaged Foods & Meats,2017-11-01 20:05:00+00:00,After Close
2017-11-01,16:05:00,NLOK,NortonLifeLock,17Q3,0.26,0.426,1276.0,1272.227,Information Technology,Application Software,2017-11-01 20:05:00+00:00,After Close
2017-11-01,16:05:00,HBI,Hanesbrands Inc,17Q3,0.6,0.599,1799.27,1803.364,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2017-11-01 20:05:00+00:00,After Close
2017-11-01,16:05:00,FLS,Flowserve Corporation,17Q3,0.37,0.342,883.38,871.786,Industrials,Industrial Machinery,2017-11-01 20:05:00+00:00,After Close
2017-11-01,16:06:00,FLT,FleetCor Technologies Inc,17Q3,1.36,2.144,577.88,576.0,Information Technology,Data Processing & Outsourced Services,2017-11-01 20:06:00+00:00,After Close
2017-11-01,16:07:00,EQIX,Equinix,17Q3,3.63,3.534,1152.26,1137.938,Real Estate,Specialized REITs,2017-11-01 20:07:00+00:00,After Close
2017-11-01,16:10:00,FRT,Federal Realty Investment Trust,17Q3,1.5,1.473,217.95,215.25,Real Estate,Retail REITs,2017-11-01 20:10:00+00:00,After Close
2017-11-01,16:15:00,LNC,Lincoln National,17Q3,2.03,1.845,3607.0,3594.25,Financials,Multi-line Insurance,2017-11-01 20:15:00+00:00,After Close
2017-11-01,16:15:00,OXY,Occidental Petroleum,17Q3,0.18,0.112,2999.0,3111.333,Energy,Oil & Gas Exploration & Production,2017-11-01 20:15:00+00:00,After Close
2017-11-01,16:15:00,MET,MetLife Inc.,17Q3,1.09,0.923,16104.0,15802.167,Financials,Life & Health Insurance,2017-11-01 20:15:00+00:00,After Close
2017-11-01,16:15:00,REG,Regency Centers Corporation,17Q3,0.91,0.909,262.14,255.0,Real Estate,Retail REITs,2017-11-01 20:15:00+00:00,After Close
2017-11-01,16:15:00,ESS,"Essex Property Trust, Inc.",17Q3,2.98,2.967,344.37,342.333,Real Estate,Residential REITs,2017-11-01 20:15:00+00:00,After Close
2017-11-01,16:15:00,WMB,Williams Cos.,17Q3,0.15,0.171,1891.0,1792.0,Energy,Oil & Gas Storage & Transportation,2017-11-01 20:15:00+00:00,After Close
2017-11-01,16:15:00,ES,Eversource Energy,17Q3,0.82,0.834,1988.51,2082.0,Utilities,Multi-Utilities,2017-11-01 20:15:00+00:00,After Close
2017-11-01,16:18:00,TSLA,"Tesla, Inc. ",17Q3,-2.92,-2.265,2984.68,2927.5,Capital Goods,Auto Manufacturing,2017-11-01 20:18:00+00:00,After Close
2017-11-01,16:18:00,PRU,Prudential Financial,17Q3,3.01,2.712,13361.0,12735.4,Financials,Life & Health Insurance,2017-11-01 20:18:00+00:00,After Close
2017-11-01,16:21:00,ALL,Allstate Corp,17Q3,1.6,0.897,9606.0,9487.667,Financials,Property & Casualty Insurance,2017-11-01 20:21:00+00:00,After Close
2017-11-01,16:30:00,HST,Host Hotels & Resorts,17Q3,0.33,0.332,1254.0,1269.786,Real Estate,Hotel & Resort REITs,2017-11-01 20:30:00+00:00,After Close
2017-11-01,16:30:00,MRO,Marathon Oil Corp.,17Q3,-0.08,-0.146,1252.0,1050.833,Energy,Oil & Gas Exploration & Production,2017-11-01 20:30:00+00:00,After Close
2017-11-01,16:30:00,CF,CF Industries Holdings Inc,17Q3,-0.39,-0.545,870.0,736.2,Materials,Fertilizers & Agricultural Chemicals,2017-11-01 20:30:00+00:00,After Close
2017-11-01,16:34:00,AWK,American Water Works Company Inc,17Q3,1.08,1.085,936.0,984.75,Utilities,Water Utilities,2017-11-01 20:34:00+00:00,After Close
2017-11-01,16:39:00,ANSS,ANSYS,17Q3,1.05,0.969,276.77,263.857,Information Technology,Application Software,2017-11-01 20:39:00+00:00,After Close
2017-11-01,17:17:00,EVRG,Evergy,17Q3,,1.11,,,Utilities,Electric Utilities,2017-11-01 21:17:00+00:00,After Close
2017-11-01,17:41:00,VMC,Vulcan Materials,17Q3,1.04,1.048,1094.71,1080.4,Materials,Construction Materials,2017-11-01 21:41:00+00:00,After Close
2017-11-01,17:56:00,BXP,Boston Properties,17Q3,1.57,1.537,657.71,649.75,Real Estate,Office REITs,2017-11-01 21:56:00+00:00,After Close
2017-11-02,05:30:00,LDOS,Leidos Holdings,17Q3,0.95,0.804,2503.0,2552.714,Information Technology,IT Consulting & Other Services,2017-11-02 09:30:00+00:00,Before Open
2017-11-02,06:00:00,WRK,WestRock,17Q3,0.87,0.798,4060.6,4120.9,Materials,Paper Packaging,2017-11-02 10:00:00+00:00,Before Open
2017-11-02,06:00:00,BLL,Ball Corp,17Q3,0.52,0.585,2908.0,2912.111,Materials,Metal & Glass Containers,2017-11-02 10:00:00+00:00,Before Open
2017-11-02,06:00:00,IT,Gartner Inc,17Q3,0.65,0.519,891.74,873.2,Information Technology,IT Consulting & Other Services,2017-11-02 10:00:00+00:00,Before Open
2017-11-02,06:00:00,BDX,Becton Dickinson,17Q3,2.4,2.371,3166.0,3142.417,Health Care,Health Care Equipment,2017-11-02 10:00:00+00:00,Before Open
2017-11-02,06:00:00,CI,CIGNA Corp.,17Q3,2.83,2.348,10265.0,10213.125,Health Care,Managed Health Care,2017-11-02 10:00:00+00:00,Before Open
2017-11-02,06:00:00,DD,DuPont de Nemours Inc,17Q3,1.65,1.314,18285.0,17979.462,Materials,Specialty Chemicals,2017-11-02 10:00:00+00:00,Before Open
2017-11-02,06:00:00,AES,AES Corp,17Q3,0.24,0.293,3632.0,3630.667,Utilities,Independent Power Producers & Energy Traders,2017-11-02 10:00:00+00:00,Before Open
2017-11-02,06:30:00,TFX,Teleflex,17Q3,2.12,2.004,534.7,523.0,Health Care,Health Care Equipment,2017-11-02 10:30:00+00:00,Before Open
2017-11-02,06:30:00,ABC,AmerisourceBergen Corp,17Q3,1.33,1.321,39120.02,40105.455,Health Care,Health Care Distributors,2017-11-02 10:30:00+00:00,Before Open
2017-11-02,06:30:00,NWL,Newell Brands,17Q3,0.86,0.92,3678.2,3704.9,Consumer Discretionary,Housewares & Specialties,2017-11-02 10:30:00+00:00,Before Open
2017-11-02,06:36:00,MLM,Martin Marietta Materials,17Q3,2.41,2.45,1022.1,1067.571,Materials,Construction Materials,2017-11-02 10:36:00+00:00,Before Open
2017-11-02,06:41:00,NRG,NRG Energy,17Q3,0.64,0.812,3049.0,3277.0,Utilities,Independent Power Producers & Energy Traders,2017-11-02 10:41:00+00:00,Before Open
2017-11-02,06:53:00,PWR,Quanta Services Inc.,17Q3,0.63,0.608,2609.31,2329.462,Industrials,Construction & Engineering,2017-11-02 10:53:00+00:00,Before Open
2017-11-02,06:55:00,AME,AMETEK Inc.,17Q3,0.66,0.62,1084.8,1040.417,Industrials,Electrical Components & Equipment,2017-11-02 10:55:00+00:00,Before Open
2017-11-02,06:57:00,BABA,,17Q3,6.3,6.864,55122.0,52049.897,,,2017-11-02 10:57:00+00:00,Before Open
2017-11-02,07:00:00,ADP,Automatic Data Processing,17Q3,0.91,0.849,3078.8,3057.083,Information Technology,Internet Services & Infrastructure,2017-11-02 11:00:00+00:00,Before Open
2017-11-02,07:00:00,ZTS,Zoetis,17Q3,0.65,0.622,1347.0,1321.6,Health Care,Pharmaceuticals,2017-11-02 11:00:00+00:00,Before Open
2017-11-02,07:00:00,CHD,Church & Dwight,17Q3,0.49,0.469,967.9,935.429,Consumer Staples,Household Products,2017-11-02 11:00:00+00:00,Before Open
2017-11-02,07:00:00,DISCA,Discovery Inc. Class A,17Q3,0.43,0.543,1651.0,1637.85,Communication Services,Broadcasting,2017-11-02 11:00:00+00:00,Before Open
2017-11-02,07:00:00,YUM,Yum! Brands Inc,17Q3,0.68,0.668,1436.0,1387.35,Consumer Discretionary,Restaurants,2017-11-02 11:00:00+00:00,Before Open
2017-11-02,07:00:00,MSCI,MSCI Inc,17Q3,1.0,0.971,322.1,322.75,Financials,Financial Exchanges & Data,2017-11-02 11:00:00+00:00,Before Open
2017-11-02,07:00:00,EXC,Exelon Corp.,17Q3,0.85,0.857,8730.0,8237.5,Utilities,Multi-Utilities,2017-11-02 11:00:00+00:00,Before Open
2017-11-02,07:02:00,PEAK,Healthpeak Properties,17Q3,0.48,0.461,442.25,440.75,Real Estate,Health Care REITs,2017-11-02 11:02:00+00:00,Before Open
2017-11-02,07:30:00,PH,Parker-Hannifin,17Q3,2.24,2.038,3364.65,3313.385,Industrials,Industrial Machinery,2017-11-02 11:30:00+00:00,Before Open
2017-11-02,07:30:00,ICE,Intercontinental Exchange,17Q3,0.73,0.702,1143.0,1139.455,Financials,Financial Exchanges & Data,2017-11-02 11:30:00+00:00,Before Open
2017-11-02,08:00:00,APA,Apache Corporation,17Q3,0.04,-0.021,1412.0,1394.357,Energy,Oil & Gas Exploration & Production,2017-11-02 12:00:00+00:00,Before Open
2017-11-02,08:01:00,RL,Ralph Lauren Corporation,17Q3,1.99,1.885,1664.2,1644.625,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2017-11-02 12:01:00+00:00,Before Open
2017-11-02,16:01:00,WU,Western Union Co,17Q3,0.53,0.448,1404.7,1389.188,Information Technology,Data Processing & Outsourced Services,2017-11-02 20:01:00+00:00,After Close
2017-11-02,16:05:00,RSG,Republic Services Inc,17Q3,0.67,0.633,2562.0,2537.6,Industrials,Environmental & Facilities Services,2017-11-02 20:05:00+00:00,After Close
2017-11-02,16:05:00,VIAC,ViacomCBS,17Q3,1.04,1.019,3171.0,3255.76,Communication Services,Movies & Entertainment,2017-11-02 20:05:00+00:00,After Close
2017-11-02,16:05:00,ANET,Arista Networks,17Q3,1.62,1.19,437.63,418.556,Information Technology,Communications Equipment,2017-11-02 20:05:00+00:00,After Close
