Date,FB,AAPL,AMZN,NFLX,GOOGL,TSLA,NVDA,BABA,BIDU,TWTR
2019-05-09,188.65,200.72,1899.87,362.75,1167.97,241.98,170.19,179.04,158.7,38.79
2019-05-10,188.34,197.18,1889.98,361.04,1167.64,239.52,168.82,178.0,156.75,38.45
2019-05-13,181.54,185.72,1822.68,345.26,1136.59,227.01,158.45,170.01,151.54,36.59
2019-05-14,180.73,188.66,1840.12,345.61,1124.86,232.31,162.04,174.84,152.39,36.93
2019-05-15,186.27,190.92,1871.15,354.99,1170.8,231.95,159.58,177.6,152.5,37.9
2019-05-16,186.99,190.08,1907.57,359.31,1184.5,228.33,160.19,175.57,153.7,38.3
2019-05-17,185.3,189.0,1869.0,354.45,1168.78,211.03,156.53,169.57,128.31,37.5
2019-05-20,182.72,183.09,1858.97,348.11,1144.66,205.36,151.75,160.65,117.55,37.15
2019-05-21,184.82,186.6,1857.52,354.27,1154.44,205.08,155.06,163.43,120.49,37.47
2019-05-22,185.32,182.78,1859.68,359.73,1155.85,192.73,152.2,158.83,118.4,38.58
2019-05-23,180.87,179.66,1815.48,352.21,1145.34,195.49,147.32,156.0,113.46,37.19
2019-05-24,181.06,178.97,1823.28,354.39,1138.61,190.63,145.15,155.0,114.47,37.41
2019-05-28,184.31,178.23,1836.43,355.06,1139.56,188.7,143.33,154.81,114.14,37.29
2019-05-29,182.19,177.38,1819.19,349.19,1119.94,189.86,140.34,152.48,112.95,36.85
2019-05-30,183.01,178.3,1816.32,351.85,1121.41,188.22,139.11,151.07,111.82,37.14
2019-05-31,177.47,175.07,1775.07,343.28,1106.5,185.16,135.46,149.26,110.0,36.44
2019-06-03,164.15,173.3,1692.69,336.63,1038.74,178.97,133.78,149.91,107.78,34.43
2019-06-04,167.5,179.64,1729.56,353.4,1054.49,193.6,143.0,154.15,111.43,36.1
2019-06-05,168.17,182.54,1738.5,355.73,1044.64,196.59,141.28,151.65,109.14,36.33
2019-06-06,168.33,185.22,1754.36,357.13,1047.76,205.95,143.78,151.5,108.89,36.59
2019-06-07,173.35,190.15,1804.03,360.87,1068.37,204.5,145.5,154.23,109.81,37.93
2019-06-10,174.82,192.58,1860.63,352.01,1082.76,212.88,148.43,159.85,111.76,37.64
2019-06-11,178.1,194.81,1863.7,351.27,1081.04,217.1,150.75,162.65,115.37,37.21
2019-06-12,175.04,194.19,1855.32,345.56,1079.1,209.26,146.2,160.04,113.09,37.49
2019-06-13,177.47,194.15,1870.3,343.43,1091.01,213.91,148.26,160.33,114.01,36.34
2019-06-14,181.33,192.74,1869.67,339.73,1086.3,214.92,144.64,158.1,113.08,36.15
2019-06-17,189.01,193.89,1886.03,350.62,1093.89,225.03,145.03,159.91,114.33,36.44
2019-06-18,188.47,198.45,1901.37,357.12,1105.24,224.74,152.88,165.51,116.95,36.65
2019-06-19,187.48,197.87,1908.79,363.52,1104.51,226.43,153.12,165.46,117.8,36.29
2019-06-20,189.53,199.46,1918.19,365.21,1113.2,219.62,154.1,168.25,118.3,35.44
2019-06-21,191.14,198.78,1911.3,369.21,1125.37,221.86,151.76,167.55,116.91,35.02
2019-06-24,192.6,198.58,1913.9,371.04,1116.7,223.64,152.66,168.1,116.7,35.58
2019-06-25,188.84,195.57,1878.27,360.3,1087.58,219.76,151.48,165.8,113.26,34.72
2019-06-26,187.66,199.8,1897.83,362.2,1080.32,219.27,159.26,168.99,115.77,35.22
2019-06-27,189.5,199.74,1904.28,370.02,1076.63,222.84,163.23,170.9,116.04,34.75
2019-06-28,193.0,197.92,1893.63,367.32,1082.8,223.46,164.23,169.45,117.36,34.9
2019-07-01,193.0,201.55,1922.19,374.6,1100.0,227.17,166.17,175.05,118.01,36.08
2019-07-02,195.0,202.73,1934.31,375.43,1112.6,224.55,162.23,175.45,119.35,36.22
2019-07-03,197.2,204.41,1939.0,381.72,1122.99,234.9,162.75,174.67,118.56,36.02
2019-07-05,196.4,204.23,1942.91,380.55,1132.67,233.1,160.23,173.3,116.29,36.25
2019-07-08,195.76,200.02,1952.32,376.16,1116.79,230.34,157.21,168.45,113.2,36.45
2019-07-09,199.21,201.24,1988.3,379.93,1124.29,230.06,157.31,168.8,114.8,37.65
2019-07-10,202.73,203.23,2017.41,381.0,1140.91,238.92,160.06,166.93,114.4,37.47
2019-07-11,201.23,201.75,2001.07,379.5,1144.08,238.6,166.28,166.55,114.75,37.21
2019-07-12,204.87,203.3,2011.0,373.25,1145.34,245.08,167.61,169.07,114.9,37.84
2019-07-15,203.91,205.21,2020.99,366.6,1150.51,253.5,167.27,173.5,115.63,38.68
2019-07-16,203.84,204.5,2009.9,365.99,1153.46,252.38,167.08,174.19,114.23,37.99
2019-07-17,201.8,203.35,1992.03,362.44,1146.74,254.86,169.71,174.82,113.58,37.7
2019-07-18,200.78,205.66,1977.9,325.21,1147.24,253.54,170.18,172.8,111.79,37.66
2019-07-19,198.36,202.59,1964.52,315.1,1131.55,258.18,168.44,172.99,112.25,36.77
2019-07-22,202.32,207.22,1985.63,310.62,1139.21,255.68,171.32,174.0,111.7,37.58
2019-07-23,202.36,208.84,1994.49,307.3,1148.05,260.17,175.66,178.09,115.14,37.9
2019-07-24,204.66,208.67,2000.81,317.94,1139.73,264.88,178.66,178.67,116.38,38.73
2019-07-25,200.71,207.02,1973.82,326.46,1135.94,228.82,173.38,177.29,114.47,38.12
2019-07-26,199.75,207.74,1943.05,335.78,1245.22,228.04,175.07,178.74,114.22,41.52
2019-07-29,195.94,209.68,1912.45,332.7,1241.84,235.77,174.82,177.02,113.45,41.5
2019-07-30,197.04,208.78,1898.53,325.93,1228.0,242.26,175.45,174.1,112.75,41.0
2019-07-31,194.23,213.04,1866.78,322.99,1218.2,241.61,168.72,173.11,111.7,42.31
2019-08-01,192.73,208.43,1855.32,319.5,1211.78,233.85,164.92,165.65,109.21,42.08
2019-08-02,189.02,204.02,1823.24,318.83,1196.32,234.34,161.19,161.0,107.76,42.85
2019-08-05,181.73,193.34,1765.13,307.63,1154.75,228.32,150.79,153.67,100.15,40.37
2019-08-06,184.51,197.0,1787.83,310.1,1171.08,230.75,152.35,157.43,99.68,41.32
2019-08-07,185.15,199.04,1793.4,304.29,1175.91,233.42,153.89,159.17,99.19,41.73
2019-08-08,190.16,203.43,1832.89,315.9,1206.19,238.3,158.26,162.22,99.89,42.07
2019-08-09,187.85,200.99,1807.58,308.93,1188.9,235.01,154.18,159.12,97.36,41.53
2019-08-12,185.37,200.48,1784.92,310.83,1174.5,229.01,151.45,159.31,95.08,40.48
2019-08-13,188.45,208.97,1824.34,312.28,1196.73,235.0,156.05,164.03,97.38,41.81
2019-08-14,179.71,202.75,1762.96,299.11,1164.25,219.62,150.07,162.06,94.85,40.65
2019-08-15,182.59,201.74,1776.12,295.76,1169.32,215.64,148.77,166.97,94.35,40.09
2019-08-16,183.7,206.5,1792.57,302.8,1179.21,219.94,159.56,174.6,96.7,40.58
2019-08-19,186.17,210.35,1816.12,309.38,1200.44,226.83,170.78,178.28,104.22,41.7
2019-08-20,183.81,210.36,1801.38,298.99,1183.53,225.86,167.87,177.21,108.72,42.29
2019-08-21,183.55,212.64,1823.54,297.81,1191.58,220.83,171.23,175.24,107.9,42.8
2019-08-22,182.04,212.46,1804.66,296.93,1191.52,222.15,171.48,171.91,105.45,42.18
2019-08-23,177.75,202.64,1749.62,291.44,1153.58,211.4,162.44,164.54,101.85,41.0
2019-08-26,180.36,206.49,1768.87,294.98,1171.18,215.0,165.45,165.9,103.8,41.44
2019-08-27,181.3,204.16,1761.83,291.03,1170.82,214.08,161.8,166.2,103.84,42.14
2019-08-28,181.76,205.53,1764.25,291.77,1173.75,215.59,161.22,167.48,103.59,41.68
2019-08-29,185.57,209.01,1786.4,296.78,1194.24,221.71,167.0,172.81,104.83,42.49
2019-08-30,185.67,208.74,1776.29,293.75,1190.53,225.61,167.51,175.03,104.47,42.65
2019-09-03,182.39,205.7,1789.84,289.29,1169.55,225.01,164.17,172.41,102.56,41.96
2019-09-04,187.14,209.19,1800.62,291.52,1182.27,220.68,168.76,174.33,102.54,43.36
2019-09-05,190.9,213.28,1840.72,293.25,1212.19,229.58,179.74,178.94,104.12,45.3
2019-09-06,187.49,213.26,1833.51,290.17,1206.32,227.45,178.65,176.69,102.59,45.42
2019-09-09,188.76,214.17,1831.35,294.34,1205.27,231.79,180.5,177.78,105.06,44.26
2019-09-10,186.17,216.7,1820.55,287.99,1205.7,235.54,183.18,174.99,110.4,43.25
2019-09-11,188.49,223.59,1822.99,288.27,1220.0,247.1,184.33,176.09,111.79,43.25
2019-09-12,187.47,223.09,1843.55,288.86,1234.97,245.87,184.27,178.24,111.5,43.2
2019-09-13,187.19,218.75,1839.34,294.15,1240.03,245.2,181.94,179.17,110.54,42.63
2019-09-16,186.22,219.9,1807.84,294.29,1231.63,242.81,180.21,177.07,110.98,42.76
2019-09-17,188.08,220.7,1822.55,298.6,1229.88,244.79,181.07,179.0,109.04,43.24
2019-09-18,188.14,222.77,1817.46,291.56,1232.65,243.49,179.98,180.0,108.4,43.24
2019-09-19,190.14,220.96,1821.5,286.6,1238.75,246.6,176.94,180.46,107.77,42.93
2019-09-20,189.93,217.73,1794.16,270.75,1229.84,240.62,172.69,182.51,105.16,43.23
2019-09-23,186.82,218.72,1785.3,265.92,1234.69,241.23,174.84,176.98,102.37,43.38
2019-09-24,181.28,217.68,1741.61,254.59,1218.33,223.21,172.53,171.55,97.61,41.42
2019-09-25,182.8,221.03,1768.33,264.75,1245.94,228.7,178.23,176.66,102.8,42.5
2019-09-26,180.11,219.89,1739.84,263.31,1242.29,242.56,177.34,175.0,105.07,42.44
2019-09-27,177.1,218.82,1725.45,263.08,1225.95,242.13,171.76,165.98,101.21,41.35
2019-09-30,178.08,223.97,1735.91,267.62,1221.14,240.87,174.07,167.23,102.76,41.2
2019-10-01,175.81,224.59,1735.65,269.58,1206.0,244.69,174.0,165.15,102.0,40.25
2019-10-02,174.6,218.96,1713.23,268.03,1177.92,243.13,173.04,165.77,102.62,39.7
2019-10-03,179.38,220.82,1724.42,268.15,1189.43,233.03,181.31,169.48,104.32,40.0
2019-10-04,180.45,227.01,1739.65,272.79,1210.96,231.43,181.97,170.34,104.47,40.36
2019-10-07,179.68,227.06,1732.66,274.46,1208.25,237.72,184.33,168.32,101.47,40.8
2019-10-08,177.75,224.4,1705.51,270.72,1190.13,240.05,177.23,161.93,99.53,39.7
2019-10-09,179.85,227.03,1721.99,267.53,1202.4,244.53,180.71,165.19,99.9,39.5
2019-10-10,180.03,230.09,1720.26,280.48,1209.47,244.74,183.03,166.07,103.85,39.54
2019-10-11,184.19,236.21,1731.92,282.93,1215.71,247.89,185.99,172.94,104.66,40.36
2019-10-14,183.28,235.87,1736.43,285.53,1217.77,256.96,186.53,171.16,105.46,39.78
2019-10-15,188.89,235.32,1767.38,284.25,1242.24,257.89,196.37,175.29,107.2,40.28
2019-10-16,189.55,234.37,1777.43,286.28,1243.0,259.75,194.21,177.12,108.28,39.91
2019-10-17,190.39,235.28,1787.48,293.35,1252.8,261.97,194.29,176.85,107.65,39.61
2019-10-18,185.85,236.41,1757.51,275.3,1244.41,256.95,190.49,169.13,103.74,38.99
2019-10-21,189.76,240.51,1785.66,278.05,1244.28,253.5,196.01,173.52,104.36,40.09
2019-10-22,182.34,239.96,1765.73,266.69,1241.2,255.58,195.61,169.89,103.63,38.81
2019-10-23,186.15,243.18,1762.17,271.27,1257.63,254.68,195.09,169.92,104.15,38.83
2019-10-24,186.38,243.58,1780.78,271.5,1259.11,299.68,196.86,172.55,103.69,30.75
2019-10-25,187.89,246.58,1761.33,276.82,1264.3,328.13,204.54,174.31,103.87,30.3
2019-10-28,189.4,249.05,1777.08,281.86,1288.98,327.71,206.79,178.68,104.86,30.06
2019-10-29,189.31,243.29,1762.71,281.21,1260.66,316.22,202.92,176.89,102.9,29.85
2019-10-30,188.25,243.26,1779.99,291.45,1260.7,315.01,203.0,177.53,102.93,29.86
2019-10-31,191.65,248.76,1776.66,287.41,1258.8,314.92,201.02,176.67,101.85,29.97
2019-11-01,193.62,255.82,1791.44,286.81,1272.25,313.31,202.59,176.46,104.64,29.62
2019-11-04,194.72,257.5,1804.66,292.86,1289.61,317.47,210.5,179.69,109.62,30.05
2019-11-05,194.32,257.13,1801.71,288.03,1291.44,317.22,209.61,182.0,108.05,29.81
2019-11-06,191.55,257.24,1795.77,288.59,1291.01,326.58,207.63,184.16,107.36,29.54
2019-11-07,190.42,259.43,1788.2,289.57,1306.94,335.54,208.34,186.66,121.87,29.05
2019-11-08,190.84,260.14,1785.88,291.57,1309.0,337.14,207.78,187.16,124.56,29.21
2019-11-11,189.61,262.2,1771.65,294.18,1298.28,345.09,208.18,186.71,120.87,29.34
2019-11-12,194.47,261.96,1778.0,292.01,1297.21,349.93,209.61,186.97,121.8,29.05
2019-11-13,193.19,264.47,1753.11,283.11,1296.18,346.11,208.57,182.48,118.29,29.08
2019-11-14,193.15,262.64,1754.6,289.62,1309.15,349.35,209.79,182.8,118.2,28.89
2019-11-15,195.1,265.76,1739.49,295.03,1333.54,352.17,204.19,185.49,117.05,29.25
2019-11-18,197.4,267.1,1752.53,302.57,1319.84,349.99,212.28,184.61,116.52,29.49
2019-11-19,199.32,266.29,1752.79,302.6,1312.59,359.52,207.99,185.25,115.69,29.44
2019-11-20,197.51,263.19,1745.53,305.16,1301.86,352.22,211.18,182.35,114.8,29.17
2019-11-21,197.93,262.01,1734.71,311.69,1300.14,354.83,210.18,184.86,115.65,29.79
2019-11-22,198.82,261.78,1745.72,310.48,1293.67,333.04,210.89,186.78,117.99,30.03
2019-11-25,199.79,266.37,1773.84,315.55,1305.64,336.34,221.21,190.45,120.32,30.54
2019-11-26,198.97,264.29,1796.94,312.49,1313.0,328.92,217.0,194.7,118.6,30.96
2019-11-27,202.0,267.84,1818.51,315.93,1312.13,331.29,218.24,200.82,119.51,31.17
2019-11-29,201.64,267.25,1800.8,314.66,1304.09,329.94,216.74,200.0,118.53,30.91
2019-12-02,199.7,264.16,1781.6,309.99,1288.86,334.87,209.25,196.31,117.44,30.42
2019-12-03,198.82,259.45,1769.96,306.16,1294.74,336.2,207.66,194.9,114.8,29.97
2019-12-04,198.71,261.74,1760.69,304.32,1318.94,333.03,209.42,193.74,114.21,30.0
2019-12-05,199.36,265.58,1740.48,302.86,1326.96,330.37,208.74,200.0,116.75,30.04
2019-12-06,201.05,270.71,1751.6,307.35,1339.39,335.89,212.17,201.89,115.85,30.19
2019-12-09,201.34,266.92,1749.51,302.5,1342.99,339.53,212.17,198.74,115.06,30.21
2019-12-10,200.87,268.48,1739.21,293.12,1342.89,348.84,213.98,200.45,114.78,29.84
2019-12-11,202.26,270.77,1748.72,298.93,1344.25,352.7,217.34,204.64,116.37,30.55
2019-12-12,196.75,271.46,1760.33,298.44,1348.49,359.68,224.07,204.5,120.54,30.3
2019-12-13,194.11,275.15,1760.94,298.5,1346.87,358.39,223.99,204.91,119.14,30.39
2019-12-16,197.92,279.86,1769.21,304.21,1360.7,381.5,225.15,206.97,123.19,30.97
2019-12-17,198.39,280.41,1790.66,315.48,1354.89,378.99,228.29,208.18,123.84,30.7
2019-12-18,202.5,279.74,1784.03,320.8,1351.91,393.15,229.51,210.0,126.69,31.68
2019-12-19,206.06,280.02,1792.28,332.22,1356.44,404.04,235.46,210.13,128.07,32.03
2019-12-20,206.3,279.44,1786.5,336.9,1351.22,405.59,239.37,212.25,127.49,32.13
2019-12-23,206.18,284.0,1793.0,333.1,1350.63,419.22,238.82,214.83,128.83,32.43
2019-12-24,205.12,284.27,1789.21,333.2,1344.43,425.25,238.62,214.26,128.49,32.5
2019-12-26,207.79,289.91,1868.77,332.63,1362.47,430.94,239.19,216.38,127.58,32.63
2019-12-27,208.1,289.8,1869.8,329.09,1354.64,430.38,236.87,215.47,126.45,32.55
2019-12-30,204.41,291.52,1846.89,323.31,1339.71,414.7,232.32,212.91,126.29,32.03
2019-12-31,205.25,293.65,1847.84,323.57,1339.39,418.33,235.3,212.1,126.4,32.05
2020-01-02,209.78,300.35,1898.01,329.81,1368.68,430.26,239.91,219.77,138.22,32.3
2020-01-03,208.67,297.43,1874.97,325.9,1361.52,443.01,236.07,217.0,133.8,31.52
2020-01-06,212.6,299.8,1902.88,335.83,1397.81,451.54,237.06,216.64,135.94,31.64
2020-01-07,213.06,298.39,1906.86,330.75,1395.11,469.06,239.93,217.63,136.7,32.54
2020-01-08,215.22,303.19,1891.97,339.26,1405.04,492.14,240.38,218.0,137.83,33.05
2020-01-09,218.3,309.63,1901.05,335.66,1419.79,481.34,243.02,221.78,140.86,33.22
2020-01-10,218.06,310.33,1883.16,329.05,1428.96,478.15,244.32,223.83,144.51,32.78
2020-01-13,221.91,316.96,1891.3,338.92,1440.03,524.86,251.98,230.48,142.26,32.69
2020-01-14,219.06,312.68,1869.44,338.69,1430.59,537.92,247.28,226.49,140.04,32.82
2020-01-15,221.15,311.34,1862.02,339.07,1439.2,518.5,245.57,225.06,139.4,33.23
2020-01-16,221.77,315.24,1877.94,338.62,1450.16,513.49,248.93,223.94,139.49,34.19
2020-01-17,222.14,318.73,1864.72,339.67,1479.52,510.5,249.28,227.43,139.61,34.22
2020-01-21,221.44,316.57,1892.0,338.11,1482.25,547.2,247.94,222.26,137.1,34.09
2020-01-22,221.32,317.7,1887.46,326.0,1483.87,569.56,250.11,222.37,134.8,34.02
2020-01-23,219.76,319.23,1884.58,349.6,1484.69,572.2,252.86,219.13,134.2,33.89
2020-01-24,217.94,318.31,1861.64,353.16,1466.17,564.82,250.48,213.75,130.0,33.19
2020-01-27,214.87,308.95,1828.34,342.88,1431.73,558.02,240.2,205.47,126.28,32.78
2020-01-28,217.79,317.69,1853.25,348.52,1450.5,566.9,247.97,210.23,126.93,33.42
2020-01-29,223.23,324.34,1858.0,343.16,1456.7,580.99,245.54,212.02,126.47,33.63
2020-01-30,209.53,323.87,1870.68,347.74,1454.25,640.81,245.81,208.58,125.74,33.22
2020-01-31,201.91,309.51,2008.72,345.09,1432.78,650.57,236.43,206.59,123.56,32.48
2020-02-03,204.19,308.66,2004.2,358.0,1482.6,780.0,240.33,213.1,130.49,33.07
2020-02-04,209.83,318.85,2049.67,369.01,1445.41,887.06,247.13,222.88,131.37,33.96
2020-02-05,210.11,321.45,2039.87,369.67,1446.05,734.7,250.76,220.22,130.75,33.39
2020-02-06,210.85,325.21,2050.23,366.95,1475.97,748.96,254.25,220.9,133.16,38.41
2020-02-07,212.33,320.03,2079.28,366.77,1479.11,748.07,251.59,216.53,130.91,37.03
2020-02-10,213.06,321.55,2133.91,371.07,1508.66,771.28,262.97,215.77,131.05,35.96
2020-02-11,207.19,319.61,2150.8,373.69,1510.06,774.38,267.89,217.21,133.99,35.65
2020-02-12,210.76,327.2,2160.0,380.01,1518.63,767.29,272.54,224.31,137.49,36.79
